=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.14 16:20:08 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit DS3502 Test
Couldn't find DS3502 chip
Found DS3502 chip
time, Feed (mm/min), Wind (m/min), diameter (um), predicted diameter (um)
17332,0.97,3.42,469.21,336.41
17334,0.99,3.52,371.46,335.06
17336,0.97,3.44,351.91,335.75
17338,0.99,3.45,303.03,338.30
17340,0.99,3.36,303.03,343.00
17342,0.98,3.41,273.70,338.68
17344,0.99,3.41,273.70,340.29
17346,1.00,3.46,263.93,339.23
17348,1.01,3.50,244.38,338.85
17350,0.98,3.45,293.26,336.70
17352,1.00,3.50,332.36,337.28
17354,1.00,3.46,293.26,339.23
17356,1.00,3.42,244.38,341.22
17358,0.99,3.49,254.15,336.34
17360,0.99,3.49,293.26,336.34
17362,1.00,3.46,351.91,339.23
17364,1.00,3.45,361.68,339.89
17366,1.00,3.46,361.68,339.23
17368,0.99,3.45,371.46,338.30
17370,0.98,3.58,391.01,330.34
17372,0.98,3.48,420.33,335.40
17374,0.98,3.41,439.88,338.68
17376,1.00,3.45,449.66,339.89
17378,1.00,3.48,508.31,338.58
17380,1.00,3.45,566.96,339.89
17382,1.00,3.45,654.94,339.89
17384,1.00,3.46,762.46,339.23
17386,1.00,3.44,850.44,340.56
17388,0.99,3.48,869.99,336.99
17390,1.01,3.52,860.21,338.20
17392,0.99,3.45,791.79,338.30
17394,1.00,3.42,703.81,341.22
17396,0.99,3.46,645.16,337.64
17398,1.00,3.45,596.29,339.89
17400,1.00,3.46,459.43,339.23
17402,1.00,3.45,391.01,339.89
17404,0.99,3.52,381.23,335.06
17406,1.00,3.49,439.88,337.93
17408,1.00,3.46,400.78,339.23
17410,0.98,3.46,420.33,336.05
17412,0.99,3.46,459.43,337.64
17414,0.98,3.46,508.31,336.05
17416,0.98,3.42,547.41,338.02
17418,0.98,3.45,606.06,336.70
17420,0.98,3.49,703.81,334.75
17422,0.99,3.45,742.91,338.30
17424,0.98,3.48,742.91,335.40
17426,0.99,3.44,840.66,338.96
17428,1.00,3.49,948.19,337.93
17430,1.00,3.46,1143.69,339.23
17432,1.01,3.46,1388.07,340.81
17434,0.98,3.48,1642.23,335.40
17436,0.99,3.50,1485.83,335.70
17438,0.99,3.48,1300.10,336.99
17440,1.00,3.45,1290.32,339.89
17442,0.99,3.45,1417.40,338.30
17444,1.00,3.45,1329.42,339.89
17446,0.99,3.46,987.29,337.64
17448,1.00,3.46,733.14,339.23
17450,0.98,3.45,576.74,336.70
17452,0.99,3.46,596.29,337.64
17454,0.98,3.45,439.88,336.70
17456,0.98,3.42,459.43,338.02
17458,0.99,3.45,469.21,338.30
17460,0.99,3.48,449.66,336.99
17462,0.99,3.45,508.31,338.30
17464,0.98,3.45,586.51,336.70
17466,0.99,3.48,703.81,336.99
17468,0.98,3.36,879.77,341.38
17470,1.00,3.44,938.42,340.56
17472,0.99,3.41,957.97,340.29
17474,0.99,3.48,928.64,336.99
17476,1.00,3.45,733.14,339.89
17478,1.00,3.49,713.59,337.93
17480,0.99,3.45,635.39,338.30
17482,0.98,3.36,606.06,341.38
17484,1.01,3.45,566.96,343.05
17486,0.99,3.48,566.96,336.99
17488,0.99,3.46,547.41,337.64
17490,0.99,3.52,576.74,335.06
17492,0.99,3.36,615.84,343.00
17494,0.99,3.48,645.16,336.99
17496,1.01,3.48,713.59,341.73
17498,1.00,3.49,811.34,337.93
17500,0.99,3.41,899.32,340.29
17502,1.00,3.45,997.07,339.89
17504,1.01,3.46,1026.39,340.81
17506,0.99,3.48,1290.32,336.99
17508,0.99,3.46,1681.33,337.64
17510,0.98,3.48,1495.60,335.40
17512,0.98,3.41,1065.49,338.68
17514,0.98,3.45,987.29,336.70
17516,0.99,3.46,967.74,337.64
17518,0.96,3.42,987.29,334.78
17520,0.98,3.54,1085.04,332.21
17522,0.98,3.53,1515.15,332.84
17524,0.99,3.45,1407.62,338.30
17526,0.99,3.40,1045.94,340.96
17528,0.98,3.44,0.00,337.36
17530,0.99,3.46,0.00,337.64
17532,0.99,3.49,0.00,336.34
17534,1.01,3.48,684.26,340.16
17536,0.99,3.49,674.49,336.34
17538,0.99,3.50,694.04,335.70
17540,1.01,3.44,674.49,342.14
17542,0.98,3.48,694.04,335.40
17544,1.00,3.48,723.36,338.58
17546,1.00,3.46,742.91,339.23
17548,1.00,3.48,0.00,338.58
17550,1.00,3.42,0.00,341.22
17552,0.99,3.40,0.00,340.96
17554,0.99,3.48,0.00,336.99
17556,0.99,3.40,0.00,340.96
17558,0.99,3.53,0.00,334.42
17560,1.00,3.48,0.00,338.58
17562,1.01,3.49,0.00,339.50
17564,0.99,3.42,0.00,339.62
17566,0.98,3.48,0.00,335.40
17568,1.00,3.48,0.00,338.58
17570,0.99,3.46,0.00,337.64
17572,1.00,3.46,0.00,339.23
17574,1.01,3.44,0.00,342.14
17576,1.01,3.48,0.00,340.16
17578,1.00,3.54,0.00,335.36
17580,1.01,3.49,0.00,339.50
17582,1.01,3.37,0.00,345.53
17584,1.00,3.41,0.00,341.89
17586,0.99,3.46,0.00,337.64
17588,0.99,3.48,0.00,336.99
17590,1.00,3.50,0.00,337.28
17592,0.97,3.45,0.00,335.09
17594,0.99,3.50,0.00,335.70
17596,0.99,3.48,0.00,336.99
17598,1.00,3.42,0.00,341.22
17600,0.99,3.45,0.00,338.30
17602,1.00,3.44,0.00,340.56
17604,1.00,3.46,0.00,339.23
17606,0.99,3.53,0.00,334.42
17608,0.98,3.40,0.00,339.35
17610,0.99,3.56,0.00,333.15
17612,0.99,3.48,0.00,336.99
17614,0.99,3.44,0.00,338.96
17616,0.99,3.45,0.00,338.30
17618,1.00,3.46,0.00,339.23
17620,0.99,3.48,0.00,336.99
17622,0.98,3.45,0.00,336.70
17624,0.99,3.45,0.00,338.30
17626,0.99,3.50,0.00,335.70
17628,1.00,3.44,0.00,340.56
17630,0.99,3.46,0.00,337.64
17632,0.99,3.46,0.00,337.64
17634,0.99,3.45,0.00,338.30
17636,1.01,3.49,0.00,339.50
17638,0.99,3.41,0.00,340.29
17640,0.98,3.45,0.00,336.70
17642,0.99,3.45,0.00,338.30
17644,0.98,3.53,0.00,332.84
17646,1.01,3.36,0.00,346.22
17648,1.00,3.52,0.00,336.63
17650,0.98,3.46,0.00,336.05
17652,1.00,3.41,0.00,341.89
17654,1.01,3.48,0.00,340.16
17656,1.00,3.46,0.00,339.23
17658,0.99,3.44,0.00,338.96
17660,1.00,3.49,0.00,337.93
17662,0.99,3.46,0.00,337.64
17664,1.00,3.46,0.00,339.23
17666,1.00,3.46,0.00,339.23
17668,0.99,3.46,0.00,337.64
17670,1.00,3.45,0.00,339.89
17672,1.00,3.49,0.00,337.93
17674,0.99,3.48,0.00,336.99
17676,0.99,3.44,0.00,338.96
17678,0.99,3.36,0.00,343.00
17680,0.99,3.57,0.00,332.53
17682,1.00,3.52,0.00,336.63
17684,0.99,3.38,0.00,341.64
17686,0.99,3.49,0.00,336.34
17688,0.99,3.40,0.00,340.96
17690,1.01,3.53,0.00,339.12
17692,0.99,3.46,0.00,337.64
17694,1.00,3.49,0.00,337.93
17696,1.00,3.48,0.00,338.58
17698,1.00,3.48,0.00,338.58
17700,1.00,3.45,0.00,339.89
17702,1.00,3.45,0.00,339.89
17704,1.00,3.48,0.00,338.58
17706,1.00,3.49,0.00,337.93
17708,0.99,3.48,0.00,336.99
17710,1.01,3.45,0.00,341.48
17712,1.01,3.54,0.00,336.92
17714,1.00,3.46,0.00,339.23
17716,1.00,3.48,0.00,338.58
17718,1.00,3.48,0.00,338.58
17720,1.00,3.37,0.00,343.93
17722,1.00,3.42,0.00,341.22
17724,0.99,3.46,0.00,337.64
17726,0.98,3.46,0.00,336.05
17728,1.01,3.53,0.00,337.56
17730,1.00,3.46,0.00,339.23
17732,0.99,3.49,0.00,336.34
17734,1.01,3.97,0.00,318.19
17736,0.99,3.69,0.00,327.04
17738,0.99,3.53,0.00,334.42
17740,0.99,3.45,0.00,338.30
17742,0.98,3.50,0.00,334.11
17744,1.01,3.54,0.00,336.92
17746,0.98,3.50,0.00,334.11
17748,0.98,3.50,0.00,334.11
17750,1.00,4.63,0.00,293.36
17752,0.99,3.42,0.00,339.62
17754,0.97,3.46,0.00,334.44
17756,0.99,3.37,0.00,342.32
17758,0.99,3.49,0.00,336.34
17760,1.01,3.45,0.00,341.48
17762,1.00,3.50,0.00,337.28
17764,1.00,3.45,0.00,339.89
17766,0.99,3.46,0.00,337.64
17768,1.00,3.52,0.00,336.63
17770,0.99,3.49,0.00,336.34
17772,0.98,3.45,0.00,336.70
17774,0.99,3.46,0.00,337.64
17776,0.98,3.46,0.00,336.05
17778,0.97,3.48,0.00,333.80
17780,0.98,3.48,0.00,335.40
17782,0.99,3.48,0.00,336.99
17784,0.99,3.49,0.00,336.34
17786,0.98,3.44,0.00,337.36
17788,1.01,3.46,0.00,340.81
17790,0.98,3.52,0.00,333.47
17792,0.98,3.41,0.00,338.68
17794,0.97,3.48,0.00,333.80
17796,0.98,3.56,0.00,331.58
17798,0.99,3.48,0.00,336.99
17800,0.99,3.42,0.00,339.62
17802,0.98,3.48,0.00,335.40
17804,0.98,3.46,0.00,336.05
17806,0.98,3.56,0.00,331.58
17808,1.00,3.48,0.00,338.58
17810,0.96,3.45,0.00,333.48
17812,0.99,3.48,0.00,336.99
17814,0.99,3.45,0.00,338.30
17816,0.99,3.49,0.00,336.34
17818,0.98,3.38,0.00,340.02
17820,0.98,3.45,0.00,336.70
17822,0.98,3.79,0.00,321.43
17824,0.99,3.60,0.00,331.28
17826,0.98,4.28,0.00,302.21
17828,0.98,3.58,0.00,330.34
17830,0.99,3.62,0.00,330.06
17832,0.99,3.61,0.00,330.67
17834,0.98,3.64,0.00,327.89
17836,0.97,3.65,0.00,325.72
17838,0.98,4.68,0.00,288.93
17840,1.00,3.50,0.00,337.28
17842,1.00,3.46,0.00,339.23
17844,0.99,3.48,0.00,336.99
17846,1.01,3.46,0.00,340.81
17848,0.98,3.45,0.00,336.70
17850,0.99,3.49,0.00,336.34
17852,0.98,3.52,0.00,333.47
17854,0.98,3.46,0.00,336.05
17856,1.00,3.52,0.00,336.63
17858,0.99,3.48,0.00,336.99
17860,0.98,3.46,0.00,336.05
17862,0.99,3.38,0.00,341.64
17864,0.97,3.42,0.00,336.41
17866,0.99,3.45,0.00,338.30
17868,1.00,3.46,0.00,339.23
17870,0.97,3.46,0.00,334.44
17872,1.01,3.44,0.00,343.72
17874,1.00,3.48,0.00,338.58
17876,0.99,3.46,0.00,337.64
17878,0.99,3.45,0.00,338.30
17880,1.00,3.45,0.00,339.89
17882,1.00,3.45,0.00,339.89
17884,1.00,3.49,0.00,337.93
17886,1.00,3.48,0.00,338.58
17888,1.01,3.46,0.00,340.81
17890,0.99,3.46,0.00,337.64
17892,1.00,3.46,0.00,339.23
17894,1.01,3.50,0.00,338.85
17896,0.99,3.48,0.00,336.99
17898,0.99,3.56,0.00,333.15
17900,0.98,3.50,0.00,334.11
17902,1.00,3.49,0.00,337.93
17904,1.01,3.65,0.00,331.93
17906,0.99,3.57,0.00,332.53
17908,1.00,3.56,0.00,334.72
17910,0.99,3.50,0.00,335.70
17912,0.99,3.46,0.00,337.64
17914,1.00,3.53,0.00,335.99
17916,1.01,3.54,0.00,336.92
17918,1.00,3.52,0.00,336.63
17920,0.98,3.52,0.00,333.47
17922,1.00,3.53,0.00,335.99
17924,0.99,3.53,0.00,334.42
17926,0.99,3.54,0.00,333.79
17928,1.00,3.50,0.00,337.28
17930,0.99,3.64,0.00,329.45
17932,0.98,3.49,0.00,334.75
17934,1.00,3.54,0.00,335.36
17936,1.00,3.62,0.00,331.61
17938,1.00,3.53,0.00,335.99
17940,0.99,3.54,0.00,333.79
17942,0.99,3.62,0.00,330.06
17944,0.99,3.54,0.00,333.79
17946,1.00,3.50,0.00,337.28
17948,1.00,3.49,0.00,337.93
17950,1.00,3.46,0.00,339.23
17952,1.00,3.65,0.00,330.39
17954,1.00,3.50,0.00,337.28
17956,1.00,3.46,0.00,339.23
17958,0.99,3.49,0.00,336.34
17960,1.01,3.49,0.00,339.50
17962,0.99,3.50,0.00,335.70
17964,1.00,3.53,0.00,335.99
17966,0.99,3.48,0.00,336.99
17968,0.99,3.49,0.00,336.34
17970,0.98,3.50,0.00,334.11
17972,0.98,3.49,0.00,334.75
17974,1.00,3.52,0.00,336.63
17976,1.00,3.50,0.00,337.28
17978,0.98,3.58,0.00,330.34
17980,0.99,3.49,0.00,336.34
17982,0.98,3.50,0.00,334.11
17984,0.98,3.49,0.00,334.75
17986,1.00,3.48,0.00,338.58
17988,0.99,3.41,0.00,340.29
17990,0.99,3.48,0.00,336.99
17992,0.99,3.44,0.00,338.96
17994,0.98,3.46,0.00,336.05
17996,0.99,3.45,0.00,338.30
17998,1.00,3.57,0.00,334.09
18000,1.00,3.54,0.00,335.36
18002,0.99,3.48,0.00,336.99
18004,1.00,3.49,0.00,337.93
18006,0.98,3.52,0.00,333.47
18008,0.99,3.53,0.00,334.42
18010,0.99,3.46,0.00,337.64
18012,1.00,3.48,0.00,338.58
18014,0.97,3.48,0.00,333.80
18016,0.99,3.46,0.00,337.64
18018,0.99,3.57,0.00,332.53
18020,0.99,3.49,0.00,336.34
18022,1.00,3.49,0.00,337.93
18024,1.00,3.48,0.00,338.58
18026,1.01,3.54,0.00,338.48
18028,1.01,3.50,0.00,338.85
18030,1.00,3.53,0.00,335.99
18032,0.99,3.57,0.00,332.53
18034,0.99,3.48,0.00,336.99
18036,1.00,3.50,0.00,337.28
18038,0.99,3.49,0.00,336.34
18040,1.00,3.53,0.00,335.99
18042,1.00,3.49,0.00,337.93
18044,1.00,3.48,0.00,338.58
18046,1.00,3.52,0.00,336.63
18048,0.99,3.49,0.00,336.34
18050,1.00,3.49,0.00,337.93
18052,0.98,3.45,0.00,336.70
18054,1.00,3.49,0.00,337.93
18056,1.00,3.45,0.00,339.89
18058,0.99,3.42,0.00,339.62
18060,1.00,3.52,0.00,336.63
18062,1.00,3.50,0.00,337.28
18064,0.99,3.46,0.00,337.64
18066,1.00,3.46,0.00,339.23
18068,1.00,3.48,0.00,338.58
18070,0.99,3.49,0.00,336.34
18072,1.00,3.53,0.00,335.99
18074,0.99,3.49,0.00,336.34
18076,1.00,3.49,0.00,337.93
18078,1.00,3.50,0.00,337.28
18080,1.00,3.58,0.00,333.47
18082,0.99,3.49,0.00,336.34
18084,1.00,3.49,0.00,337.93
18086,1.00,3.50,0.00,337.28
18088,0.99,3.50,0.00,335.70
18090,0.99,3.53,0.00,334.42
18092,1.00,3.52,0.00,336.63
18094,1.00,3.54,0.00,335.36
18096,0.99,3.60,0.00,331.28
18098,1.00,3.53,0.00,335.99
18100,0.99,3.52,0.00,335.06
18102,0.98,3.52,0.00,333.47
18104,0.99,3.52,0.00,335.06
18106,0.99,3.50,0.00,335.70
18108,1.01,3.54,0.00,336.92
18110,0.98,3.45,0.00,336.70
18112,0.99,3.56,0.00,333.15
18114,0.98,3.53,0.00,332.84
18116,0.99,3.53,0.00,334.42
18118,0.99,3.54,0.00,333.79
18120,0.98,3.54,0.00,332.21
18122,0.98,3.57,0.00,330.96
18124,0.99,3.58,0.00,331.90
18126,0.99,3.50,0.00,335.70
18128,0.99,3.50,0.00,335.70
18130,1.00,3.65,0.00,330.39
18132,0.99,3.68,0.00,327.64
18134,0.99,3.66,0.00,328.24
18136,0.98,3.74,0.00,323.15
18138,0.99,3.66,0.00,328.24
18140,0.98,3.68,0.00,326.09
18142,0.98,3.64,0.00,327.89
18144,0.98,3.66,0.00,326.69
18146,0.99,3.69,0.00,327.04
18148,0.99,3.66,0.00,328.24
18150,0.98,3.68,0.00,326.09
18152,1.00,3.68,0.00,329.18
18154,0.98,3.74,0.00,323.15
18156,0.97,3.73,0.00,322.19
18158,0.98,3.76,0.00,322.58
18160,0.98,3.69,0.00,325.50
18162,0.99,3.70,0.00,326.45
18164,0.99,3.79,0.00,322.96
18166,0.99,3.83,0.00,321.25
18168,1.01,3.79,0.00,325.99
18170,0.98,3.77,0.00,322.00
18172,0.99,3.76,0.00,324.11
18174,1.01,3.53,0.00,337.56
18176,0.99,3.49,0.00,336.34
18178,0.99,3.49,0.00,336.34
18180,1.01,3.52,0.00,338.20
18182,0.99,3.48,0.00,336.99
18184,0.99,3.46,0.00,337.64
18186,1.01,3.49,0.00,339.50
18188,0.99,3.42,0.00,339.62
18190,1.00,3.53,0.00,335.99
18192,0.99,3.46,0.00,337.64
18194,1.00,3.46,0.00,339.23
18196,0.99,3.58,0.00,331.90
18198,0.99,3.50,0.00,335.70
18200,1.00,3.49,0.00,337.93
18202,1.00,3.45,0.00,339.89
18204,1.01,3.48,0.00,341.73
18206,1.00,3.46,0.00,339.23
18208,1.00,3.57,0.00,334.09
18210,0.99,3.46,0.00,337.64
18212,0.99,3.45,0.00,338.30
18214,1.00,3.49,0.00,337.93
18216,0.99,3.48,0.00,336.99
18218,1.00,3.48,0.00,338.58
18220,1.00,3.49,9.78,337.93
18222,1.00,3.48,0.00,338.58
18224,0.98,3.48,0.00,335.40
18226,1.00,3.49,0.00,337.93
18228,1.00,3.48,0.00,338.58
18230,1.00,3.49,0.00,337.93
18232,0.98,3.50,0.00,334.11
18234,0.99,3.48,0.00,336.99
18236,1.01,3.48,0.00,340.16
18238,1.00,3.50,0.00,337.28
18240,0.99,3.50,0.00,335.70
18242,0.99,3.45,0.00,338.30
18244,0.98,3.48,0.00,335.40
18246,1.00,3.46,0.00,339.23
18248,1.00,3.49,0.00,337.93
18250,0.99,3.48,0.00,336.99
18252,0.98,3.57,0.00,330.96
18254,0.98,3.45,0.00,336.70
18256,1.00,3.50,0.00,337.28
18258,1.01,3.48,9.78,340.16
18260,0.99,3.46,0.00,337.64
18262,1.00,3.53,0.00,335.99
18264,0.97,3.49,0.00,333.15
18266,1.00,3.48,0.00,338.58
18268,0.99,3.49,0.00,336.34
18270,1.00,3.46,0.00,339.23
18272,1.00,3.46,0.00,339.23
18274,0.99,3.40,0.00,340.96
18276,0.99,3.46,0.00,337.64
18278,0.99,3.48,0.00,336.99
18280,1.00,3.49,0.00,337.93
18282,0.99,3.48,0.00,336.99
18284,1.00,3.53,0.00,335.99
18286,0.99,3.48,0.00,336.99
18288,1.00,3.54,0.00,335.36
18290,0.99,3.52,0.00,335.06
18292,1.00,3.50,0.00,337.28
18294,0.99,3.50,0.00,335.70
18296,0.99,3.52,0.00,335.06
18298,1.00,3.58,0.00,333.47
18300,0.98,3.50,0.00,334.11
18302,0.99,3.50,0.00,335.70
18304,1.01,3.52,0.00,338.20
18306,1.00,3.52,0.00,336.63
18308,0.97,3.41,0.00,337.07
18310,0.98,3.56,0.00,331.58
18312,0.98,3.60,0.00,329.72
18314,0.99,3.65,0.00,328.84
18316,1.00,3.77,0.00,325.05
18318,0.99,3.76,0.00,324.11
18320,0.99,3.70,0.00,326.45
18322,1.01,3.76,0.00,327.15
18324,0.99,3.77,0.00,323.53
18326,1.00,3.76,0.00,325.63
18328,1.00,3.70,0.00,327.98
18330,1.01,3.68,0.00,330.71
18332,0.99,3.61,0.00,330.67
18334,0.99,3.60,0.00,331.28
18336,0.99,3.66,0.00,328.24
18338,0.98,3.58,0.00,330.34
18340,0.99,3.70,0.00,326.45
18342,0.98,3.62,0.00,328.50
18344,1.00,3.62,0.00,331.61
18346,1.00,3.66,0.00,329.78
18348,1.00,3.65,0.00,330.39
18350,1.00,3.64,0.00,331.00
18352,0.99,3.69,0.00,327.04
18354,1.00,3.70,0.00,327.98
18356,1.00,3.73,0.00,326.80
18358,1.00,3.70,0.00,327.98
18360,1.00,3.72,0.00,327.39
18362,1.00,3.61,0.00,332.22
18364,1.01,3.62,0.00,334.69
18366,1.01,3.58,0.00,336.57
18368,1.00,3.53,0.00,335.99
18370,1.00,3.68,0.00,329.18
18372,1.00,3.58,0.00,333.47
18374,1.00,3.62,0.00,331.61
18376,0.97,3.58,0.00,328.76
18378,0.99,3.60,0.00,331.28
18380,1.00,3.62,0.00,331.61
18382,1.00,3.68,0.00,329.18
18384,0.99,3.66,0.00,328.24
18386,0.99,3.73,0.00,325.27
18388,0.98,3.81,0.00,320.30
18390,1.00,3.73,0.00,326.80
18392,1.00,3.74,0.00,326.22
18394,0.98,3.72,0.00,324.32
18396,0.99,3.69,0.00,327.04
18398,0.99,3.66,0.00,328.24
18400,1.00,3.70,0.00,327.98
18402,1.00,3.62,0.00,331.61
18404,0.98,3.72,0.00,324.32
18406,0.99,3.58,0.00,331.90
18408,0.98,3.69,0.00,325.50
18410,0.98,3.66,0.00,326.69
18412,1.01,3.72,0.00,328.92
18414,0.99,3.76,0.00,324.11
18416,0.99,3.76,0.00,324.11
18418,0.99,3.74,0.00,324.69
18420,0.99,3.77,0.00,323.53
18422,0.98,3.64,0.00,327.89
18424,0.99,3.79,0.00,322.96
18426,0.99,3.74,0.00,324.69
18428,0.98,3.73,0.00,323.73
18430,1.00,3.66,0.00,329.78
18432,0.98,3.62,0.00,328.50
18434,0.99,3.60,0.00,331.28
18436,0.99,3.68,0.00,327.64
18438,0.98,3.66,0.00,326.69
18440,0.97,3.68,0.00,324.53
18442,0.99,3.68,0.00,327.64
18444,0.99,3.62,0.00,330.06
18446,0.99,3.72,0.00,325.86
18448,0.98,3.74,0.00,323.15
18450,0.99,3.68,0.00,327.64
18452,0.99,3.83,0.00,321.25
18454,0.97,3.73,0.00,322.19
18456,0.99,3.69,0.00,327.04
18458,0.99,3.68,0.00,327.64
18460,0.99,3.79,0.00,322.96
18462,0.97,3.49,0.00,333.15
18464,0.99,3.53,0.00,334.42
18466,0.99,3.57,0.00,332.53
18468,1.00,3.66,0.00,329.78
18470,0.99,3.61,0.00,330.67
18472,0.96,3.60,0.00,326.56
18474,1.00,3.64,0.00,331.00
18476,1.00,3.60,0.00,332.84
18478,0.99,3.65,0.00,328.84
18480,1.00,3.62,0.00,331.61
18482,0.99,3.69,0.00,327.04
18484,0.98,3.64,0.00,327.89
18486,0.96,3.62,0.00,325.35
18488,1.00,3.64,0.00,331.00
18490,0.99,3.62,0.00,330.06
18492,0.98,3.62,0.00,328.50
18494,0.99,3.61,0.00,330.67
18496,0.98,3.60,0.00,329.72
18498,0.98,3.61,0.00,329.11
18500,0.99,3.64,0.00,329.45
18502,0.98,3.70,0.00,324.90
18504,0.99,3.52,0.00,335.06
18506,0.98,3.64,0.00,327.89
18508,0.98,3.64,0.00,327.89
18510,0.98,3.61,0.00,329.11
18512,1.01,3.60,0.00,334.40
18514,0.99,3.68,0.00,327.64
18516,1.00,3.54,0.00,335.36
18518,1.00,3.68,0.00,329.18
18520,0.99,3.66,0.00,328.24
18522,0.99,3.66,0.00,328.24
18524,1.00,3.64,0.00,331.00
18526,1.00,3.61,0.00,332.22
18528,0.99,3.62,0.00,330.06
18530,0.97,3.58,0.00,328.76
18532,0.99,3.62,0.00,330.06
18534,0.99,3.64,0.00,329.45
18536,0.98,3.72,0.00,324.32
18538,0.99,3.68,0.00,327.64
18540,1.00,3.57,0.00,334.09
18542,0.97,3.65,0.00,325.72
18544,1.00,3.65,0.00,330.39
18546,0.98,3.65,0.00,327.29
18548,0.99,3.68,0.00,327.64
18550,1.00,3.70,0.00,327.98
18552,0.99,3.74,0.00,324.69
18554,0.99,3.79,0.00,322.96
18556,1.01,3.79,0.00,327.50
18558,1.01,3.62,0.00,333.15
18560,0.98,3.58,0.00,330.34
18562,1.00,3.66,0.00,329.78
18564,1.00,3.68,0.00,329.18
18566,1.00,3.64,0.00,331.00
18568,1.00,3.66,0.00,329.78
18570,0.99,3.64,0.00,329.45
18572,0.99,3.57,0.00,332.53
18574,1.01,3.62,0.00,333.15
18576,1.00,3.69,0.00,328.58
18578,0.99,3.72,0.00,325.86
18580,1.00,3.69,0.00,328.58
18582,0.99,3.69,0.00,327.04
18584,1.00,3.73,0.00,326.80
18586,1.00,3.70,0.00,327.98
18588,1.00,3.66,0.00,329.78
18590,0.99,3.66,0.00,328.24
18592,1.00,3.61,0.00,332.22
18594,1.01,3.61,0.00,333.77
18596,1.01,3.62,0.00,334.69
18598,1.00,3.65,0.00,330.39
18600,1.01,3.68,0.00,330.71
18602,1.00,3.65,0.00,330.39
18604,1.00,3.64,0.00,331.00
18606,1.00,3.68,0.00,329.18
18608,1.01,3.69,0.00,330.11
18610,0.98,3.66,0.00,326.69
18612,1.00,3.72,0.00,327.39
18614,0.99,3.72,0.00,325.86
18616,0.98,3.72,0.00,324.32
18618,1.00,3.62,0.00,331.61
18620,1.00,3.84,0.00,322.20
18622,0.99,3.65,0.00,328.84
18624,1.00,3.66,0.00,329.78
18626,1.01,3.69,0.00,331.64
18628,0.98,3.61,0.00,329.11
18630,1.00,3.62,0.00,331.61
18632,1.00,3.60,0.00,332.84
18634,0.99,3.61,0.00,330.67
18636,0.99,3.66,0.00,328.24
18638,1.00,3.69,0.00,328.58
18640,0.99,3.69,0.00,327.04
18642,0.99,3.72,0.00,325.86
18644,0.99,3.70,9.78,326.45
18646,1.00,3.79,0.00,324.48
18648,0.99,3.74,0.00,324.69
18650,0.99,3.70,0.00,326.45
18652,0.98,3.72,0.00,324.32
18654,0.98,3.58,0.00,330.34
18656,1.00,3.62,0.00,331.61
18658,1.00,3.58,0.00,333.47
18660,0.99,3.64,0.00,329.45
18662,1.00,3.65,0.00,330.39
18664,0.98,3.64,0.00,327.89
18666,0.98,3.65,9.78,327.29
18668,1.01,3.69,9.78,330.11
18670,1.00,3.70,0.00,327.98
18672,0.98,3.68,0.00,326.09
18674,1.00,3.72,0.00,327.39
18676,0.99,3.73,0.00,325.27
18678,0.99,3.73,0.00,325.27
18680,1.00,3.72,0.00,327.39
18682,1.00,3.73,0.00,326.80
18684,1.00,3.65,0.00,330.39
18686,0.99,3.64,0.00,329.45
18688,1.00,3.66,0.00,329.78
18690,1.01,3.68,0.00,330.71
18692,1.00,3.69,0.00,328.58
18694,1.00,3.62,0.00,331.61
18696,0.99,3.66,0.00,328.24
18698,0.99,3.62,0.00,330.06
18700,1.01,3.68,0.00,332.24
18702,0.99,3.69,0.00,327.04
18704,1.00,3.64,0.00,331.00
18706,0.99,3.68,0.00,327.64
18708,1.00,3.68,0.00,329.18
18710,1.00,3.81,0.00,323.33
18712,0.99,3.72,0.00,325.86
18714,0.99,3.64,0.00,329.45
18716,0.99,3.64,0.00,329.45
18718,1.00,3.66,9.78,329.78
18720,0.99,3.65,0.00,328.84
18722,0.99,3.66,0.00,328.24
18724,1.00,3.65,0.00,330.39
18726,1.00,3.68,0.00,329.18
18728,0.99,3.70,0.00,326.45
18730,1.00,3.74,0.00,326.22
18732,1.01,3.73,0.00,328.33
18734,0.99,3.73,0.00,325.27
18736,1.00,3.68,0.00,329.18
18738,1.00,3.76,0.00,325.63
18740,0.99,3.72,9.78,325.86
18742,1.00,3.77,0.00,325.05
18744,0.99,3.79,0.00,322.96
18746,1.01,3.79,0.00,325.99
18748,1.00,3.66,0.00,329.78
18750,1.01,3.54,0.00,336.92
18752,1.00,3.62,0.00,331.61
18754,1.00,3.57,0.00,334.09
18756,1.00,3.62,0.00,331.61
18758,0.99,3.64,0.00,329.45
18760,0.99,3.62,0.00,330.06
18762,1.00,3.61,0.00,332.22
18764,0.99,3.69,0.00,327.04
18766,1.01,3.65,0.00,333.46
18768,1.00,3.65,0.00,330.39
18770,0.99,3.66,0.00,328.24
18772,0.99,3.68,0.00,327.64
18774,0.99,3.69,0.00,327.04
18776,1.00,3.69,0.00,328.58
18778,0.99,3.49,0.00,336.34
18780,1.01,3.57,0.00,335.65
18782,1.00,3.50,0.00,337.28
18784,1.00,3.49,0.00,337.93
18786,0.99,3.48,0.00,336.99
