=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.13 12:38:57 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit DS3502 Test
Couldn't find DS3502 chip
Found DS3502 chip
time, Feed (mm/min), Wind (m/min), diameter (um), predicted diameter (um)
14570,2.01,4.98,303.03,401.94
14572,2.01,4.93,400.78,404.12
14574,2.01,4.93,391.01,404.12
14576,2.02,4.85,449.66,408.41
14578,2.00,4.94,391.01,402.63
14580,2.02,4.91,361.68,405.61
14582,2.00,4.94,322.58,402.63
14584,2.00,4.91,351.91,403.73
14586,2.01,4.93,400.78,404.12
14588,2.02,4.93,361.68,405.05
14590,2.01,4.93,332.36,404.12
14592,2.01,4.93,342.13,404.12
14594,2.00,4.94,332.36,402.63
14596,2.00,4.90,332.36,404.29
14598,2.00,4.91,322.58,403.73
14600,2.02,4.91,342.13,405.61
14602,2.02,4.85,312.81,408.41
14604,2.01,4.93,303.03,404.12
14606,2.00,4.95,293.26,402.09
14608,2.01,4.87,342.13,406.34
14610,2.01,4.94,332.36,403.57
14612,2.00,5.01,312.81,399.93
14614,2.01,4.93,303.03,404.12
14616,2.00,4.93,293.26,403.18
14618,2.01,4.93,303.03,404.12
14620,2.00,4.93,293.26,403.18
14622,2.01,4.98,293.26,401.94
14624,2.00,4.87,322.58,405.40
14626,2.01,4.82,332.36,408.60
14628,2.02,4.93,312.81,405.05
14630,2.00,4.83,312.81,407.08
14632,2.01,4.93,312.81,404.12
14634,2.00,4.87,342.13,405.40
14636,2.00,4.93,312.81,403.18
14638,1.99,4.93,293.26,402.24
14640,2.00,4.87,273.70,405.40
14642,1.99,4.90,293.26,403.34
14644,2.00,4.97,293.26,401.55
14646,2.00,4.93,312.81,403.18
14648,2.01,4.94,351.91,403.57
14650,2.00,4.93,391.01,403.18
14652,2.00,4.85,381.23,406.52
14654,2.00,4.93,332.36,403.18
14656,2.00,4.93,351.91,403.18
14658,2.02,4.93,342.13,405.05
14660,2.01,4.83,342.13,408.03
14662,2.01,4.94,322.58,403.57
14664,2.00,4.93,351.91,403.18
14666,2.00,4.94,391.01,402.63
14668,2.00,4.93,391.01,403.18
14670,1.99,4.93,361.68,402.24
14672,1.99,4.93,361.68,402.24
14674,2.00,4.99,342.13,400.46
14676,2.01,4.94,312.81,403.57
14678,2.03,4.91,391.01,406.54
14680,2.01,4.94,361.68,403.57
14682,1.99,4.94,381.23,401.70
14684,2.01,4.91,351.91,404.67
14686,2.01,4.93,332.36,404.12
14688,2.01,4.93,342.13,404.12
14690,2.01,4.93,322.58,404.12
14692,2.02,4.91,332.36,405.61
14694,2.01,4.89,322.58,405.78
14696,2.01,4.99,312.81,401.39
14698,2.00,4.91,322.58,403.73
14700,2.01,4.91,381.23,404.67
14702,2.01,4.93,400.78,404.12
14704,2.01,4.93,420.33,404.12
14706,2.00,4.93,420.33,403.18
14708,2.01,4.94,420.33,403.57
14710,2.01,4.97,361.68,402.48
14712,2.01,4.93,351.91,404.12
14714,2.00,4.93,342.13,403.18
14716,2.02,4.94,391.01,404.50
14718,2.00,4.93,371.46,403.18
14720,2.01,4.91,371.46,404.67
14722,2.01,4.97,361.68,402.48
14724,2.01,4.93,371.46,404.12
14726,2.00,4.93,361.68,403.18
14728,2.00,4.95,351.91,402.09
14730,2.00,4.94,381.23,402.63
14732,2.02,4.97,400.78,403.41
14734,2.03,4.89,342.13,407.66
14736,2.02,4.89,342.13,406.72
14738,2.01,4.97,293.26,402.48
14740,2.01,4.93,312.81,404.12
14742,2.01,4.93,332.36,404.12
14744,2.01,4.93,361.68,404.12
14746,2.02,4.93,342.13,405.05
14748,2.01,4.93,332.36,404.12
14750,2.01,4.94,303.03,403.57
14752,2.01,4.94,322.58,403.57
14754,2.01,4.93,342.13,404.12
14756,2.00,4.93,293.26,403.18
14758,2.02,4.98,351.91,402.86
14760,2.00,4.90,342.13,404.29
14762,2.00,4.94,332.36,402.63
14764,2.00,4.94,342.13,402.63
14766,2.02,4.91,381.23,405.61
14768,2.00,4.93,322.58,403.18
14770,2.01,4.91,361.68,404.67
14772,2.00,4.98,351.91,401.00
14774,2.01,4.86,361.68,406.90
14776,2.02,4.90,391.01,406.16
14778,2.00,4.91,459.43,403.73
14780,2.00,4.94,576.74,402.63
14782,2.00,4.91,596.29,403.73
14784,2.01,4.91,430.11,404.67
14786,2.02,4.90,400.78,406.16
14788,2.00,4.94,371.46,402.63
14790,2.02,4.93,381.23,405.05
14792,2.01,4.91,351.91,404.67
14794,2.01,4.91,312.81,404.67
14796,2.01,4.93,312.81,404.12
14798,2.01,4.93,322.58,404.12
14800,1.99,4.94,332.36,401.70
14802,1.99,4.97,332.36,400.61
14804,2.00,4.91,342.13,403.73
14806,2.00,4.91,371.46,403.73
14808,2.00,4.87,342.13,405.40
14810,2.01,4.93,342.13,404.12
14812,2.00,4.90,342.13,404.29
14814,2.01,4.97,293.26,402.48
14816,2.01,4.91,312.81,404.67
14818,2.00,4.91,303.03,403.73
14820,2.02,4.95,361.68,403.95
14822,2.01,4.81,351.91,409.17
14824,2.01,4.87,381.23,406.34
14826,2.01,4.95,586.51,403.02
14828,2.01,4.91,478.98,404.67
14830,2.01,4.93,400.78,404.12
14832,2.00,4.93,342.13,403.18
14834,2.01,4.93,371.46,404.12
14836,2.02,4.90,351.91,406.16
14838,2.02,4.91,332.36,405.61
14840,2.01,4.93,351.91,404.12
14842,2.01,4.95,332.36,403.02
14844,2.02,4.93,381.23,405.05
14846,2.01,4.94,332.36,403.57
14848,2.01,4.87,303.03,406.34
14850,2.01,4.93,283.48,404.12
14852,2.02,4.99,293.26,402.32
14854,2.01,4.93,312.81,404.12
14856,2.03,4.91,342.13,406.54
14858,2.01,4.91,303.03,404.67
14860,2.00,4.93,361.68,403.18
14862,2.00,4.85,410.56,406.52
14864,2.01,4.95,566.96,403.02
14866,2.00,4.86,391.01,405.96
14868,2.01,4.93,439.88,404.12
14870,2.00,4.93,488.76,403.18
14872,2.01,4.93,410.56,404.12
14874,2.01,4.93,381.23,404.12
14876,2.00,4.93,312.81,403.18
14878,2.01,4.93,312.81,404.12
14880,2.00,4.93,293.26,403.18
14882,2.01,4.91,312.81,404.67
14884,2.00,4.93,312.81,403.18
14886,2.01,4.91,312.81,404.67
14888,2.00,4.93,361.68,403.18
14890,2.00,4.93,381.23,403.18
14892,1.99,4.86,381.23,405.01
14894,2.01,4.95,391.01,403.02
14896,2.00,4.93,478.98,403.18
14898,2.01,4.94,449.66,403.57
14900,2.02,4.89,400.78,406.72
14902,2.01,4.93,342.13,404.12
14904,2.00,4.94,420.33,402.63
14906,2.00,4.95,498.53,402.09
14908,2.00,4.89,537.63,404.84
14910,2.01,4.91,478.98,404.67
14912,2.01,4.93,410.56,404.12
14914,2.00,4.93,342.13,403.18
14916,2.01,4.91,381.23,404.67
14918,2.01,4.97,361.68,402.48
14920,2.00,4.93,381.23,403.18
14922,2.00,4.93,400.78,403.18
14924,2.01,4.93,420.33,404.12
14926,2.00,4.93,342.13,403.18
14928,2.01,4.93,361.68,404.12
14930,2.01,4.85,420.33,407.46
14932,2.03,4.91,351.91,406.54
14934,2.02,4.87,371.46,407.28
14936,2.00,4.93,322.58,403.18
14938,2.01,4.93,332.36,404.12
14940,2.01,4.91,391.01,404.67
14942,2.00,4.91,361.68,403.73
14944,2.00,4.93,351.91,403.18
14946,2.00,4.93,322.58,403.18
14948,2.00,4.95,312.81,402.09
14950,2.00,4.89,322.58,404.84
14952,1.99,4.98,361.68,400.07
14954,2.01,4.90,420.33,405.23
14956,2.01,4.98,381.23,401.94
14958,2.01,4.91,400.78,404.67
14960,2.01,4.93,410.56,404.12
14962,2.00,4.93,420.33,403.18
14964,2.00,4.93,361.68,403.18
14966,2.00,4.93,322.58,403.18
14968,2.01,4.94,361.68,403.57
14970,2.01,4.93,322.58,404.12
14972,2.01,4.93,342.13,404.12
14974,1.99,4.94,332.36,401.70
14976,2.01,4.94,332.36,403.57
14978,1.99,4.95,293.26,401.15
14980,2.01,4.94,303.03,403.57
14982,2.01,4.85,293.26,407.46
14984,2.00,4.97,332.36,401.55
14986,2.00,4.94,381.23,402.63
14988,2.00,4.85,527.86,406.52
14990,2.01,4.94,488.76,403.57
14992,2.01,4.93,518.08,404.12
14994,2.00,4.98,439.88,401.00
14996,2.01,4.94,508.31,403.57
14998,2.00,4.93,430.11,403.18
15000,2.00,4.93,371.46,403.18
15002,2.01,4.93,342.13,404.12
15004,2.00,4.93,322.58,403.18
15006,2.01,4.93,332.36,404.12
15008,2.00,4.99,332.36,400.46
15010,2.00,4.98,332.36,401.00
15012,2.00,4.91,391.01,403.73
15014,2.00,4.91,391.01,403.73
15016,2.00,4.93,420.33,403.18
15018,2.02,4.99,0.00,402.32
15020,2.01,4.91,391.01,404.67
15022,1.99,4.94,342.13,401.70
15024,2.00,4.97,351.91,401.55
15026,2.02,4.94,391.01,404.50
15028,2.01,4.93,400.78,404.12
15030,2.02,4.91,469.21,405.61
15032,2.01,4.93,576.74,404.12
15034,2.01,4.93,361.68,404.12
15036,2.00,4.94,342.13,402.63
15038,2.01,4.90,391.01,405.23
15040,2.00,4.89,400.78,404.84
15042,1.99,4.89,361.68,403.90
15044,2.00,4.90,371.46,404.29
15046,2.00,4.94,391.01,402.63
15048,2.01,4.94,361.68,403.57
15050,2.02,4.91,332.36,405.61
15052,2.01,4.91,391.01,404.67
15054,2.00,4.93,381.23,403.18
15056,2.00,4.94,449.66,402.63
15058,2.01,4.99,674.49,401.39
15060,2.01,4.86,586.51,406.90
15062,2.00,4.83,606.06,407.08
15064,2.01,4.93,615.84,404.12
15066,2.01,4.93,391.01,404.12
15068,2.01,4.97,410.56,402.48
15070,2.01,4.93,400.78,404.12
15072,2.01,4.93,410.56,404.12
15074,2.01,4.87,400.78,406.34
15076,2.01,4.93,469.21,404.12
15078,2.01,4.94,459.43,403.57
15080,2.01,4.86,420.33,406.90
15082,2.01,4.94,469.21,403.57
15084,2.00,4.93,430.11,403.18
15086,2.00,4.94,498.53,402.63
15088,2.00,4.91,469.21,403.73
15090,2.00,4.93,420.33,403.18
15092,2.01,4.93,420.33,404.12
15094,2.02,4.93,420.33,405.05
15096,2.01,4.93,430.11,404.12
15098,1.99,4.94,488.76,401.70
15100,1.98,4.93,459.43,401.30
15102,2.01,5.01,410.56,400.86
15104,2.00,4.93,410.56,403.18
15106,2.00,4.87,420.33,405.40
15108,1.99,4.91,410.56,402.79
15110,2.00,4.91,420.33,403.73
15112,2.00,4.89,420.33,404.84
15114,2.00,4.93,410.56,403.18
15116,2.01,4.93,459.43,404.12
15118,2.00,4.87,488.76,405.40
15120,2.00,4.93,420.33,403.18
15122,2.00,4.93,439.88,403.18
15124,2.00,4.91,449.66,403.73
15126,2.00,4.94,420.33,402.63
15128,1.99,4.91,439.88,402.79
15130,2.01,4.93,449.66,404.12
15132,2.01,4.93,488.76,404.12
15134,2.01,4.93,391.01,404.12
15136,2.00,4.93,400.78,403.18
15138,2.01,4.93,400.78,404.12
15140,2.01,4.91,410.56,404.67
15142,2.00,4.93,391.01,403.18
15144,2.00,4.93,400.78,403.18
15146,2.01,4.91,400.78,404.67
15148,2.00,4.85,420.33,406.52
15150,2.01,4.90,420.33,405.23
15152,2.00,5.03,391.01,398.86
15154,2.00,4.93,449.66,403.18
15156,2.00,4.98,430.11,401.00
15158,2.00,4.91,430.11,403.73
15160,2.00,4.93,420.33,403.18
15162,1.99,4.95,439.88,401.15
15164,2.01,4.85,400.78,407.46
15166,2.01,4.93,361.68,404.12
15168,2.01,4.87,381.23,406.34
15170,2.01,4.93,351.91,404.12
15172,2.00,4.93,361.68,403.18
15174,2.01,4.94,381.23,403.57
15176,2.03,4.86,381.23,408.78
15178,2.01,4.93,381.23,404.12
15180,2.01,4.93,371.46,404.12
15182,2.01,4.99,351.91,401.39
15184,2.01,4.93,351.91,404.12
15186,2.01,4.93,322.58,404.12
15188,1.99,4.97,303.03,400.61
15190,2.01,4.91,322.58,404.67
15192,2.01,4.93,293.26,404.12
15194,2.01,4.91,332.36,404.67
15196,1.99,4.98,332.36,400.07
15198,2.00,4.94,303.03,402.63
15200,2.00,4.93,332.36,403.18
15202,2.00,4.86,332.36,405.96
15204,2.00,4.91,371.46,403.73
15206,2.01,4.93,469.21,404.12
15208,2.00,4.97,381.23,401.55
15210,2.00,4.93,371.46,403.18
15212,2.01,4.94,410.56,403.57
15214,2.01,4.90,410.56,405.23
15216,2.01,4.90,361.68,405.23
15218,2.02,4.93,361.68,405.05
15220,2.00,4.94,332.36,402.63
15222,2.01,4.93,351.91,404.12
15224,2.01,4.97,332.36,402.48
15226,2.00,4.94,332.36,402.63
15228,2.01,4.93,371.46,404.12
15230,2.01,4.94,361.68,403.57
15232,2.02,4.93,361.68,405.05
15234,2.01,4.93,351.91,404.12
15236,2.01,4.94,381.23,403.57
15238,1.99,5.01,381.23,399.00
15240,2.01,4.86,371.46,406.90
15242,2.01,4.94,400.78,403.57
15244,2.01,4.89,361.68,405.78
15246,2.03,4.87,400.78,408.22
15248,2.00,4.93,430.11,403.18
15250,2.01,4.87,420.33,406.34
15252,2.00,4.97,381.23,401.55
15254,2.02,4.91,391.01,405.61
15256,1.99,4.94,430.11,401.70
15258,2.00,4.93,508.31,403.18
15260,2.00,4.93,498.53,403.18
15262,2.00,4.93,410.56,403.18
15264,2.00,4.93,410.56,403.18
15266,2.02,4.91,420.33,405.61
15268,2.00,4.94,391.01,402.63
15270,2.00,4.94,391.01,402.63
15272,1.99,4.95,381.23,401.15
15274,2.00,4.90,371.46,404.29
15276,2.02,4.93,361.68,405.05
15278,1.99,4.99,371.46,399.53
15280,2.01,4.93,381.23,404.12
15282,2.00,4.93,361.68,403.18
15284,1.99,4.95,361.68,401.15
15286,1.92,4.93,381.23,394.65
15288,1.82,4.89,342.13,386.54
15290,1.64,4.93,342.13,364.79
15292,1.40,4.97,342.13,335.40
15294,1.18,4.93,391.01,309.87
15296,0.92,4.94,410.56,273.22
15298,0.72,4.91,420.33,241.61
15300,0.69,4.86,361.68,238.16
15302,0.69,4.86,400.78,238.16
15304,0.65,4.91,351.91,230.37
15306,0.61,4.94,371.46,223.08
15308,0.61,4.91,400.78,221.99
15310,0.61,4.93,488.76,223.39
15312,0.60,4.91,371.46,220.28
15314,0.60,4.91,361.68,220.28
15316,0.61,4.87,322.58,222.90
15318,0.61,4.94,361.68,221.39
15320,0.63,4.89,342.13,227.68
15322,0.80,4.94,312.81,254.65
15324,0.89,4.85,293.26,271.64
15326,0.90,4.97,322.58,269.71
15328,0.89,4.91,312.81,269.78
15330,0.88,4.93,351.91,266.59
15332,0.75,4.87,351.91,248.83
15334,0.52,4.93,342.13,205.77
15336,0.12,4.91,322.58,99.28
15338,0.03,4.91,332.36,47.69
15340,0.01,4.91,332.36,27.53
15342,0.03,4.91,342.13,47.69
15344,0.02,4.94,371.46,38.83
15346,0.64,4.91,391.01,228.72
15348,0.67,4.93,430.11,233.32
15350,0.97,4.97,420.33,279.27
15352,0.97,4.93,400.78,280.41
15354,1.19,4.89,361.68,312.37
15356,1.26,4.93,293.26,319.48
15358,1.24,4.98,293.26,315.40
15360,1.23,4.94,283.48,315.49
15362,1.23,4.93,332.36,315.91
15364,1.19,4.94,342.13,310.67
15366,1.21,4.93,400.78,313.51
15368,1.22,4.93,615.84,314.72
15370,1.21,4.94,566.96,313.09
15372,1.16,4.91,430.11,307.84
15374,1.13,4.93,381.23,302.47
15376,1.11,4.93,439.88,299.96
15378,1.13,4.85,449.66,304.97
15380,1.12,4.93,410.56,301.21
15382,1.11,4.93,420.33,299.96
15384,1.10,4.93,371.46,298.69
15386,1.10,4.93,410.56,298.69
15388,1.09,4.93,400.78,297.42
15390,1.07,4.93,400.78,294.87
15392,1.04,4.91,449.66,291.40
15394,1.04,4.93,439.88,291.00
15396,1.04,4.93,430.11,291.00
15398,1.05,4.98,410.56,290.72
15400,1.03,4.93,391.01,289.70
15402,1.04,4.98,410.56,289.43
15404,1.05,4.94,381.23,291.90
15406,1.05,4.93,391.01,292.30
15408,1.06,4.93,381.23,293.59
15410,1.05,4.94,332.36,291.90
15412,1.06,4.94,400.78,293.19
15414,1.05,4.93,381.23,292.30
15416,1.06,4.94,371.46,293.19
15418,1.06,4.91,381.23,293.99
15420,1.06,4.91,391.01,293.99
15422,1.06,4.93,391.01,293.59
15424,1.05,4.93,381.23,292.30
15426,1.07,4.95,439.88,294.07
15428,1.03,4.89,430.11,290.89
15430,1.05,4.93,430.11,292.30
15432,1.05,4.90,420.33,293.10
15434,0.97,4.93,420.33,280.41
15436,0.48,4.90,400.78,198.83
15438,0.35,4.94,361.68,169.27
15440,0.35,4.99,371.46,168.36
15442,0.00,4.98,371.46,0.00
15444,0.00,4.93,410.56,0.00
15446,0.00,4.93,410.56,0.00
15448,0.01,4.90,439.88,27.57
15450,0.14,4.90,420.33,106.79
15452,0.13,4.91,420.33,103.02
15454,0.12,4.91,576.74,99.28
15456,0.13,4.94,459.43,102.74
15458,0.12,4.94,420.33,99.01
15460,0.13,4.85,400.78,103.74
15462,0.12,4.93,400.78,99.14
15464,0.13,4.89,381.23,103.31
15466,0.14,4.86,391.01,107.23
15468,0.14,4.91,400.78,106.64
15470,0.08,4.93,410.56,82.49
15472,0.00,4.93,361.68,0.00
15474,0.00,4.93,381.23,0.00
15476,0.00,4.90,400.78,0.00
15478,0.00,4.94,391.01,0.00
15480,0.00,4.93,439.88,0.00
15482,0.00,4.94,400.78,0.00
15484,0.00,4.89,400.78,0.00
15486,0.00,4.93,400.78,0.00
15488,0.00,4.93,391.01,0.00
15490,0.00,4.90,381.23,0.00
15492,0.00,4.93,400.78,0.00
15494,0.00,4.93,478.98,0.00
15496,0.00,4.93,400.78,0.00
15498,0.00,4.85,322.58,0.00
15500,0.00,4.93,351.91,0.00
15502,0.00,4.85,342.13,0.00
15504,0.00,4.93,332.36,0.00
15506,0.00,4.91,361.68,0.00
15508,0.00,4.93,322.58,0.00
15510,0.00,4.91,342.13,0.00
15512,0.00,4.93,351.91,0.00
15514,0.00,4.93,351.91,0.00
15516,0.00,4.94,351.91,0.00
15518,0.00,4.93,342.13,0.00
15520,0.00,4.90,371.46,0.00
15522,0.00,4.95,371.46,0.00
15524,0.00,4.91,391.01,0.00
15526,0.00,4.93,400.78,0.00
15528,0.00,4.90,351.91,0.00
15530,0.00,4.91,371.46,0.00
15532,0.00,4.91,371.46,0.00
15534,0.00,4.91,400.78,0.00
15536,0.00,4.99,410.56,0.00
15538,0.00,4.93,381.23,0.00
15540,0.00,4.93,361.68,0.00
15542,0.00,4.91,332.36,0.00
15544,0.00,4.93,381.23,0.00
15546,0.00,4.93,410.56,0.00
15548,0.00,4.97,361.68,0.00
15550,0.00,4.94,361.68,0.00
15552,0.00,4.94,361.68,0.00
15554,0.00,4.94,371.46,0.00
15556,0.00,4.93,371.46,0.00
15558,0.00,4.95,381.23,0.00
15560,0.00,4.93,371.46,0.00
15562,0.00,4.91,371.46,0.00
15564,0.00,4.93,351.91,0.00
15566,0.00,4.90,420.33,0.00
15568,0.00,4.93,381.23,0.00
15570,0.00,4.94,391.01,0.00
15572,0.00,4.93,420.33,0.00
15574,0.00,4.93,381.23,0.00
15576,0.34,4.85,361.68,168.64
15578,0.70,4.89,391.01,239.11
15580,0.77,4.91,420.33,250.85
15582,1.01,4.93,459.43,287.08
15584,1.20,4.93,391.01,312.30
15586,1.34,4.89,371.46,331.32
15588,1.59,4.98,342.13,357.62
15590,1.72,4.98,391.01,371.98
15592,1.82,4.93,371.46,384.96
15594,1.89,4.93,371.46,391.77
15596,1.91,4.93,400.78,393.70
15598,1.96,4.93,410.56,398.47
15600,1.96,4.94,371.46,398.87
15602,1.84,4.94,371.46,386.39
15604,1.48,4.94,351.91,346.25
15606,1.42,4.91,361.68,339.47
15608,1.39,4.93,342.13,335.64
15610,1.38,4.90,351.91,335.43
15612,1.34,4.91,371.46,330.41
15614,1.33,4.93,342.13,328.81
15616,1.32,4.93,371.46,327.66
15618,1.33,4.93,391.01,328.81
15620,1.32,4.98,400.78,325.89
15622,1.32,4.86,420.33,329.92
15624,1.33,4.87,420.33,330.62
15626,1.36,4.93,488.76,332.25
15628,1.33,4.78,430.11,333.86
15630,1.33,4.97,420.33,327.48
15632,1.33,4.94,391.01,328.37
15634,1.33,4.91,381.23,329.26
15636,1.33,4.90,371.46,329.71
15638,1.34,4.94,351.91,329.51
15640,1.35,4.93,342.13,331.11
15642,1.34,4.91,391.01,330.41
15644,1.33,4.91,420.33,329.26
15646,1.34,4.94,391.01,329.51
15648,1.32,4.94,391.01,327.22
15650,1.33,4.93,430.11,328.81
15652,1.33,4.91,498.53,329.26
15654,1.34,4.94,498.53,329.51
15656,1.34,4.93,478.98,329.96
15658,1.34,4.93,449.66,329.96
15660,1.33,4.97,469.21,327.48
15662,1.30,4.90,488.76,326.24
15664,1.34,4.94,537.63,329.51
15666,1.33,4.93,537.63,328.81
15668,1.32,4.94,488.76,327.22
15670,1.34,4.99,488.76,327.74
15672,1.33,4.98,420.33,327.04
15674,1.31,4.87,439.88,328.30
15676,1.34,4.94,469.21,329.51
15678,1.34,4.87,420.33,331.78
15680,1.42,4.93,430.11,339.00
15682,1.67,4.93,400.78,367.88
15684,1.73,4.93,381.23,375.01
15686,1.82,4.91,410.56,385.48
15688,1.94,4.93,410.56,396.57
15690,1.99,4.93,391.01,402.24
15692,2.00,4.91,391.01,403.73
15694,2.00,4.93,400.78,403.18
15696,2.00,4.91,439.88,403.73
15698,2.01,4.83,498.53,408.03
15700,2.03,4.94,449.66,405.43
15702,2.01,5.02,449.66,400.32
15704,2.01,4.91,449.66,404.67
15706,2.00,4.93,420.33,403.18
15708,2.01,4.95,410.56,403.02
15710,2.01,4.89,400.78,405.78
15712,2.01,4.90,391.01,405.23
15714,2.00,4.94,391.01,402.63
15716,2.00,4.86,391.01,405.96
15718,1.99,4.89,400.78,403.90
15720,1.99,4.89,410.56,403.90
15722,2.00,4.93,430.11,403.18
15724,2.00,4.93,391.01,403.18
15726,2.00,4.94,381.23,402.63
15728,2.00,4.93,361.68,403.18
15730,2.01,4.95,332.36,403.02
15732,2.01,4.93,351.91,404.12
15734,2.01,4.94,351.91,403.57
15736,2.01,5.03,371.46,399.79
15738,2.01,4.93,391.01,404.12
15740,1.99,4.93,381.23,402.24
15742,1.99,4.93,361.68,402.24
15744,2.00,4.93,361.68,403.18
15746,1.99,4.93,351.91,402.24
15748,1.99,4.93,371.46,402.24
15750,2.00,4.93,410.56,403.18
15752,2.01,4.91,400.78,404.67
15754,2.01,4.91,391.01,404.67
15756,2.00,4.93,381.23,403.18
15758,2.00,4.97,361.68,401.55
15760,2.00,4.91,381.23,403.73
15762,2.00,4.91,351.91,403.73
15764,2.01,4.91,391.01,404.67
15766,2.01,4.85,371.46,407.46
15768,2.00,4.91,381.23,403.73
15770,2.00,4.93,332.36,403.18
15772,2.00,4.94,361.68,402.63
15774,2.00,4.93,371.46,403.18
15776,2.01,4.93,371.46,404.12
15778,1.99,4.95,371.46,401.15
15780,2.00,4.91,381.23,403.73
15782,2.01,4.90,361.68,405.23
15784,2.00,4.93,361.68,403.18
15786,2.01,4.93,342.13,404.12
15788,2.00,4.89,361.68,404.84
15790,2.02,4.89,371.46,406.72
15792,2.00,4.99,361.68,400.46
15794,2.01,4.94,410.56,403.57
15796,2.00,4.93,381.23,403.18
15798,2.00,4.91,391.01,403.73
15800,2.00,4.83,342.13,407.08
15802,2.01,4.93,371.46,404.12
15804,2.01,4.85,381.23,407.46
15806,2.01,4.93,400.78,404.12
15808,1.99,4.90,381.23,403.34
15810,2.01,4.95,391.01,403.02
15812,2.00,4.94,381.23,402.63
15814,2.00,4.93,371.46,403.18
15816,2.00,4.94,400.78,402.63
15818,2.01,4.93,400.78,404.12
15820,2.01,4.93,410.56,404.12
15822,2.01,4.85,420.33,407.46
15824,2.01,4.93,430.11,404.12
15826,2.00,4.93,391.01,403.18
15828,2.00,4.94,439.88,402.63
15830,2.00,4.91,420.33,403.73
15832,2.01,4.94,430.11,403.57
15834,2.01,4.91,410.56,404.67
15836,2.00,4.93,459.43,403.18
15838,2.01,4.90,527.86,405.23
15840,2.01,5.02,430.11,400.32
15842,2.00,4.93,400.78,403.18
15844,2.00,4.98,391.01,401.00
15846,2.00,4.94,410.56,402.63
15848,2.00,4.93,430.11,403.18
15850,2.00,4.93,371.46,403.18
15852,2.01,4.93,371.46,404.12
15854,2.02,4.91,371.46,405.61
15856,2.00,4.86,400.78,405.96
15858,2.00,4.94,371.46,402.63
15860,2.00,4.90,391.01,404.29
15862,2.00,4.87,371.46,405.40
15864,2.00,4.87,410.56,405.40
15866,1.99,4.89,459.43,403.90
15868,2.00,4.91,410.56,403.73
15870,2.00,4.94,410.56,402.63
15872,2.00,4.95,381.23,402.09
15874,2.00,5.02,342.13,399.39
15876,2.00,4.93,351.91,403.18
15878,2.00,4.93,351.91,403.18
15880,1.99,4.94,439.88,401.70
15882,2.00,4.94,410.56,402.63
15884,2.00,5.02,439.88,399.39
15886,1.99,4.97,381.23,400.61
15888,2.00,4.87,371.46,405.40
15890,2.01,4.98,361.68,401.94
15892,1.99,4.93,400.78,402.24
15894,2.00,4.93,391.01,403.18
15896,2.00,4.94,400.78,402.63
15898,2.00,4.91,342.13,403.73
15900,2.00,4.89,332.36,404.84
15902,2.01,4.90,342.13,405.23
15904,2.00,4.91,371.46,403.73
15906,2.01,4.94,361.68,403.57
15908,2.01,4.94,332.36,403.57
15910,2.01,4.91,351.91,404.67
15912,2.00,4.93,342.13,403.18
15914,2.00,4.89,371.46,404.84
15916,2.02,4.91,351.91,405.61
15918,2.01,4.91,371.46,404.67
15920,2.01,4.93,420.33,404.12
15922,2.01,4.99,420.33,401.39
15924,2.00,4.93,381.23,403.18
15926,2.00,4.95,351.91,402.09
15928,2.00,4.93,332.36,403.18
15930,2.01,4.91,342.13,404.67
15932,2.01,4.89,361.68,405.78
15934,2.01,4.93,381.23,404.12
15936,2.01,4.89,312.81,405.78
15938,2.00,4.95,303.03,402.09
15940,1.99,4.91,342.13,402.79
15942,1.99,4.95,351.91,401.15
15944,1.99,4.93,361.68,402.24
15946,2.00,4.90,351.91,404.29
15948,2.01,4.94,332.36,403.57
15950,2.00,4.93,342.13,403.18
15952,1.99,4.89,400.78,403.90
15954,2.01,4.93,410.56,404.12
15956,2.00,4.93,342.13,403.18
15958,2.00,4.94,400.78,402.63
15960,2.00,4.95,469.21,402.09
15962,2.00,4.93,391.01,403.18
15964,2.00,4.93,381.23,403.18
15966,2.00,4.93,371.46,403.18
15968,2.01,4.91,342.13,404.67
15970,2.02,4.94,342.13,404.50
15972,2.20,4.91,342.13,422.99
15974,2.40,4.93,342.13,441.66
15976,2.52,4.97,410.56,450.82
15978,2.64,4.87,342.13,465.93
15980,2.97,4.93,371.46,491.11
15982,3.12,5.25,351.91,487.58
15984,3.13,5.74,361.68,466.73
15986,3.24,6.05,381.23,462.72
15988,3.37,6.19,430.11,466.79
15990,3.49,6.34,391.01,469.53
15992,3.60,6.31,410.56,477.99
15994,3.70,6.43,439.88,479.56
15996,3.77,6.44,391.01,483.86
15998,3.85,6.46,391.01,488.11
16000,3.85,6.40,361.68,490.75
16002,3.90,6.50,312.81,490.12
16004,3.89,6.67,391.01,483.09
16006,4.04,6.89,351.91,484.51
16008,4.05,7.09,303.03,478.13
16010,4.06,7.03,342.13,480.50
16012,4.09,7.09,351.91,480.32
16014,4.01,7.25,381.23,470.61
16016,4.02,7.13,342.13,475.13
16018,3.99,7.15,361.68,472.59
16020,3.99,7.23,351.91,469.95
16022,4.01,7.22,332.36,471.48
16024,4.03,7.37,332.36,467.81
16026,3.99,7.48,342.13,462.29
