=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.22 17:18:31 =~=~=~=~=~=~=~=~=~=~=~=,,,,
Adafruit DS3502 Test,,,,
Couldn't find DS3502 chip,,,,
Found DS3502 chip,,,,
time, Feed (mm/min), Wind (m/min), diameter (um), predicted diameter (um)
1555.8,1.99,5.05,645.16,397.4
1556,2,5.05,625.61,398.33
1556.2,2,5.06,625.61,397.8
1556.4,2,4.95,625.61,402.09
1556.6,2,5.07,606.06,397.27
1556.8,2,5.15,615.84,394.16
1557,2.01,5.1,615.84,397.15
1557.2,1.99,5.03,576.74,397.93
1557.4,2,5.03,606.06,398.86
1557.6,2,5.02,576.74,399.39
1557.8,1.99,5.02,537.63,398.46
1558,2,5.01,547.41,399.93
1558.2,1.97,5.03,527.86,396.07
1558.4,2,5.03,527.86,398.86
1558.6,2,5.05,547.41,398.33
1558.8,2.01,5.07,498.53,398.2
1559,1.99,5.03,498.53,397.93
1559.2,2.01,5.02,508.31,400.32
1559.4,2.01,5.09,518.08,397.67
1559.6,2,5.06,498.53,397.8
1559.8,2,5.11,478.98,395.71
1560,2,5.03,498.53,398.86
1560.2,1.99,5.06,488.76,396.87
1560.4,1.99,4.95,498.53,401.15
1560.6,1.99,5.02,469.21,398.46
1560.8,1.99,5.09,469.21,395.83
1561,1.98,5.07,459.43,395.42
1561.2,2,5.06,449.66,397.8
1561.4,2,5.1,469.21,396.23
1561.6,1.99,5.07,478.98,396.35
1561.8,2,5.06,478.98,397.8
1562,2,5.05,459.43,398.33
1562.2,2,5.07,478.98,397.27
1562.4,2,5.06,449.66,397.8
1562.6,2,5.05,459.43,398.33
1562.8,2,5.09,478.98,396.75
1563,2,4.94,488.76,402.63
1563.2,1.99,5.05,469.21,397.4
1563.4,1.98,5.03,508.31,397
1563.6,2,5.06,488.76,397.8
1563.8,2,5.02,478.98,399.39
1564,2,4.99,469.21,400.46
1564.2,2.01,4.95,469.21,403.02
1564.4,2,5.05,459.43,398.33
1564.6,2.01,5.13,459.43,396.11
1564.8,2,5.07,469.21,397.27
1565,1.99,5.13,459.43,394.27
1565.2,1.99,5.1,459.43,395.3
1565.4,1.99,5.06,478.98,396.87
1565.6,1.99,5.05,469.21,397.4
1565.8,2,4.98,469.21,401
1566,2,5.07,498.53,397.27
1566.2,2.01,5.07,469.21,398.2
1566.4,1.99,5.05,469.21,397.4
1566.6,2,5.06,469.21,397.8
1566.8,2,5.03,449.66,398.86
1567,2,4.97,459.43,401.55
1567.2,2.01,5.05,439.88,399.25
1567.4,1.98,5.01,449.66,398.06
1567.6,2,5.05,469.21,398.33
1567.8,2,5.02,430.11,399.39
1568,2,5.09,439.88,396.75
1568.2,1.99,5.03,420.33,397.93
1568.4,2.01,5.03,449.66,399.79
1568.6,2.01,5.03,439.88,399.79
1568.8,2,5.07,430.11,397.27
1569,2,5.05,420.33,398.33
1569.2,2.02,5.07,439.88,399.12
1569.4,2,5.07,439.88,397.27
1569.6,2,5.02,410.56,399.39
1569.8,2,5.05,410.56,398.33
1570,2,5.03,410.56,398.86
1570.2,2,5.06,430.11,397.8
1570.4,1.98,5.03,420.33,397
1570.6,1.99,5.1,430.11,395.3
1570.8,2,5.05,439.88,398.33
1571,2,5.06,459.43,397.8
1571.2,1.99,5.02,439.88,398.46
1571.4,2,5.06,449.66,397.8
1571.6,1.99,5.05,459.43,397.4
1571.8,1.99,5.06,430.11,396.87
1572,2,5.06,420.33,397.8
1572.2,2,5.1,420.33,396.23
1572.4,2,5.06,410.56,397.8
1572.6,2,5.07,391.01,397.27
1572.8,2,5.05,410.56,398.33
1573,1.99,5.05,400.78,397.4
1573.2,2.01,5.06,400.78,398.72
1573.4,2.01,5.01,420.33,400.86
1573.6,2,5.05,410.56,398.33
1573.8,2,5.02,430.11,399.39
1574,2,5.06,420.33,397.8
1574.2,2.01,5.09,430.11,397.67
1574.4,2,5.13,449.66,395.19
1574.6,1.99,5.14,410.56,393.75
1574.8,1.99,5.03,400.78,397.93
1575,1.99,4.99,410.56,399.53
1575.2,1.99,5.06,391.01,396.87
1575.4,2,5.03,420.33,398.86
1575.6,2,5.05,410.56,398.33
1575.8,2,5.02,420.33,399.39
1576,2,4.99,430.11,400.46
1576.2,2,5.15,420.33,394.16
1576.4,2.01,5.03,420.33,399.79
1576.6,2.01,5.06,430.11,398.72
1576.8,2.01,5.06,410.56,398.72
1577,2.01,5.05,400.78,399.25
1577.2,1.99,5.05,439.88,397.4
1577.4,2.01,5.06,410.56,398.72
1577.6,2,5.09,391.01,396.75
1577.8,1.98,5.02,391.01,397.53
1578,2.01,5.06,381.23,398.72
1578.2,1.99,5.02,430.11,398.46
1578.4,2.01,4.99,400.78,401.39
1578.6,2.01,5.07,420.33,398.2
1578.8,1.99,5.05,410.56,397.4
1579,2.01,5.06,410.56,398.72
1579.2,2,5.03,410.56,398.86
1579.4,2,5.03,400.78,398.86
1579.6,2.02,5.11,400.78,397.54
1579.8,2,5.03,420.33,398.86
1580,1.99,5.02,400.78,398.46
1580.2,1.99,5.09,420.33,395.83
1580.4,1.99,5.1,391.01,395.3
1580.6,2.01,5.05,430.11,399.25
1580.8,2,5.02,391.01,399.39
1581,2.01,4.98,391.01,401.94
1581.2,2.01,5.06,449.66,398.72
1581.4,1.99,5.06,430.11,396.87
1581.6,1.99,5.01,439.88,399
1581.8,1.99,5.1,420.33,395.3
1582,2,5.06,430.11,397.8
1582.2,1.99,5.03,410.56,397.93
1582.4,2.01,5.03,420.33,399.79
1582.6,2,5.03,430.11,398.86
1582.8,2,5.03,410.56,398.86
1583,2,5.01,410.56,399.93
1583.2,1.99,5.1,410.56,395.3
1583.4,2,5.13,420.33,395.19
1583.6,2,5.06,430.11,397.8
1583.8,1.99,5.06,391.01,396.87
1584,1.99,5.05,391.01,397.4
1584.2,1.99,5.03,410.56,397.93
1584.4,2.01,4.95,400.78,403.02
1584.6,2,5.05,381.23,398.33
1584.8,2,5.14,381.23,394.67
1585,2,5.09,400.78,396.75
1585.2,1.98,5.05,410.56,396.47
1585.4,2.02,5.02,430.11,401.25
1585.6,2,5.07,400.78,397.27
1585.8,2,5.07,420.33,397.27
1586,2,4.94,430.11,402.63
1586.2,2,5.06,430.11,397.8
1586.4,1.99,5.02,420.33,398.46
1586.6,2,4.91,410.56,403.73
1586.8,1.99,5.09,430.11,395.83
1587,1.99,5.03,439.88,397.93
1587.2,1.99,4.98,449.66,400.07
1587.4,2,5.06,430.11,397.8
1587.6,2,5.1,449.66,396.23
1587.8,2.01,5.09,449.66,397.67
1588,2,5.06,420.33,397.8
1588.2,2,5.03,430.11,398.86
1588.4,2.02,5.07,420.33,399.12
1588.6,2,5.06,400.78,397.8
1588.8,2,5.05,391.01,398.33
1589,1.99,5.03,391.01,397.93
1589.2,1.99,5.02,381.23,398.46
1589.4,2,5.07,391.01,397.27
1589.6,2,5.05,391.01,398.33
1589.8,2.02,5.07,391.01,399.12
1590,2.01,5.15,400.78,395.07
1590.2,2.02,5.13,400.78,397.02
1590.4,2.01,5.06,410.56,398.72
1590.6,2,5.14,410.56,394.67
1590.8,2.01,4.99,420.33,401.39
1591,2.03,5.1,430.11,398.98
1591.2,2.01,4.99,400.78,401.39
1591.4,2.03,5.05,430.11,401.1
1591.6,2.03,5.01,410.56,402.71
1591.8,2.07,5.07,420.33,403.69
1592,2.09,5.1,420.33,405.34
1592.2,2.07,5.06,430.11,404.22
1592.4,2.11,4.93,410.56,414.28
1592.6,2.42,5.06,420.33,437.45
1592.8,2.52,5.06,430.11,446.61
1593,2.93,5.09,430.11,480.23
1593.2,3.32,5.07,430.11,511.92
1593.4,3.73,4.98,430.11,547.65
1593.6,3.91,5.03,439.88,557.47
1593.8,3.99,5.1,459.43,559.7
1594,4.02,5.07,420.33,563.13
1594.2,4.03,5.06,410.56,564.53
1594.4,4.04,5.05,449.66,565.94
1594.6,4.03,5.09,449.66,563.04
1594.8,4.01,5.07,430.11,562.48
1595,4.01,5.05,430.11,563.98
1595.2,4.02,5.03,430.11,565.38
1595.4,4.02,5.1,439.88,561.65
1595.6,4.01,5.29,420.33,550.94
1595.8,4.02,5.88,439.88,523.14
1596,4.01,6.42,430.11,500.2
1596.2,4.01,7.6,439.88,459.67
1596.4,4.02,8.31,439.88,440.06
1596.6,4,8.62,449.66,431.1
1596.8,4.01,8.6,449.66,431.94
1597,4,8.86,469.21,425.19
1597.2,4.02,9.18,478.98,418.63
1597.4,4.02,9.41,469.21,413.52
1597.6,4.01,10.08,478.98,399.06
1597.8,4.02,10.47,469.21,392.02
1598,4.01,10.63,478.98,388.59
1598.2,4.02,10.28,439.88,395.59
1598.4,4.02,10.15,430.11,398.2
1598.6,4.03,10.03,420.33,401.05
1598.8,4.03,10.08,430.11,399.98
1599,4.02,9.96,410.56,401.94
1599.2,4.02,9.96,478.98,401.94
1599.4,4.02,9.97,478.98,401.66
1599.6,4.03,10.15,498.53,398.66
1599.8,4.02,10.2,508.31,397.15
1600,4.02,10.05,518.08,400.05
1600.2,4.01,10,498.53,400.66
1600.4,4.02,10,518.08,401.13
1600.6,4.02,9.99,508.31,401.39
1600.8,4.02,10.04,537.63,400.32
1601,4.03,9.96,537.63,402.4
1601.2,4.02,9.25,518.08,417.11
1601.4,4.02,9.96,498.53,401.94
1601.6,4.02,9.99,508.31,401.39
1601.8,4.02,9.97,518.08,401.66
1602,4.02,10,508.31,401.13
1602.2,4.02,9.95,537.63,402.21
1602.4,4.02,10,537.63,401.13
1602.6,4.02,10,537.63,401.13
1602.8,4.02,10.07,518.08,399.79
1603,4.02,9.99,527.86,401.39
1603.2,4.02,10.05,508.31,400.05
1603.4,4.02,9.97,498.53,401.66
1603.6,4.02,10.03,459.43,400.59
1603.8,4.01,9.97,459.43,401.2
1604,4.01,10,439.88,400.66
1604.2,4.02,9.99,488.76,401.39
1604.4,4.02,10,449.66,401.13
1604.6,4.02,9.97,449.66,401.66
1604.8,4.02,10,449.66,401.13
1605,4.01,9.97,420.33,401.2
1605.2,4.02,9.95,400.78,402.21
1605.4,4.01,9.95,420.33,401.74
1605.6,4.02,9.93,410.56,402.48
1605.8,4,9.97,420.33,400.73
1606,4.02,9.97,391.01,401.66
1606.2,4.02,10,439.88,401.13
1606.4,4.02,10.01,391.01,400.86
1606.6,4.02,9.99,410.56,401.39
1606.8,4.02,9.96,371.46,401.94
1607,4.01,9.97,361.68,401.2
1607.2,4.01,10.05,351.91,399.59
1607.4,4.02,9.99,371.46,401.39
1607.6,4.02,9.97,391.01,401.66
1607.8,4.01,9.99,351.91,400.93
1608,4.02,10.04,371.46,400.32
1608.2,4,9.99,351.91,400.46
1608.4,4.01,9.96,342.13,401.47
1608.6,4.01,9.87,342.13,403.38
1608.8,4.01,10.04,332.36,399.86
1609,4.02,9.97,342.13,401.66
1609.2,4.01,9.99,351.91,400.93
1609.4,4.02,9.99,342.13,401.39
1609.6,4.01,9.95,342.13,401.74
1609.8,4,10.01,322.58,399.93
1610,4.02,9.96,332.36,401.94
1610.2,4.02,10.01,342.13,400.86
1610.4,4.02,9.97,361.68,401.66
1610.6,4.01,10,332.36,400.66
1610.8,4.02,9.95,332.36,402.21
1611,4.02,9.96,361.68,401.94
1611.2,4.03,10,371.46,401.59
1611.4,4.01,9.97,351.91,401.2
1611.6,4.02,10.09,332.36,399.25
1611.8,4.01,9.95,371.46,401.74
1612,4.01,9.99,332.36,400.93
1612.2,4.02,9.99,342.13,401.39
1612.4,4.03,10,342.13,401.59
1612.6,4.01,9.92,322.58,402.28
1612.8,4.02,10,303.03,401.13
1613,4.02,10.09,322.58,399.25
1613.2,4.02,9.99,332.36,401.39
1613.4,4.02,9.96,361.68,401.94
1613.6,4.02,9.99,361.68,401.39
1613.8,4.02,9.97,342.13,401.66
1614,4.02,10.08,332.36,399.52
1614.2,4.01,9.93,312.81,402.01
1614.4,4.03,10,303.03,401.59
1614.6,4.03,10.03,303.03,401.05
1614.8,4.02,9.99,332.36,401.39
1615,4.01,10,332.36,400.66
1615.2,4.02,10,361.68,401.13
1615.4,4.02,10,322.58,401.13
1615.6,4.02,9.99,312.81,401.39
1615.8,4.01,10,322.58,400.66
1616,4.01,9.96,332.36,401.47
1616.2,4.02,9.99,332.36,401.39
1616.4,4.02,9.99,303.03,401.39
1616.6,4.02,10,312.81,401.13
1616.8,4.02,10,283.48,401.13
1617,4.03,10.01,312.81,401.32
1617.2,4.02,9.96,332.36,401.94
1617.4,4.02,10.01,312.81,400.86
1617.6,4.01,9.88,293.26,403.1
1617.8,4.02,10,303.03,401.13
1618,4.02,10.07,303.03,399.79
1618.2,4.02,10,303.03,401.13
1618.4,4.02,10.01,303.03,400.86
1618.6,4.02,9.99,322.58,401.39
1618.8,4.02,9.93,312.81,402.48
1619,4.03,10,322.58,401.59
1619.2,4.01,9.99,312.81,400.93
1619.4,4.02,9.99,312.81,401.39
1619.6,4.02,10,303.03,401.13
1619.8,4.02,9.97,322.58,401.66
1620,4.01,9.97,293.26,401.2
1620.2,4.02,10,312.81,401.13
1620.4,4.02,9.99,322.58,401.39
1620.6,4.02,9.97,342.13,401.66
1620.8,4.02,9.99,332.36,401.39
1621,4.03,9.99,312.81,401.86
1621.2,4.02,9.97,273.7,401.66
1621.4,4.02,10.12,293.26,398.72
1621.6,4.01,9.99,303.03,400.93
1621.8,4.02,9.99,303.03,401.39
1622,4.02,9.97,273.7,401.66
1622.2,4.02,10.01,293.26,400.86
1622.4,4.02,10.01,293.26,400.86
1622.6,4.02,10.01,283.48,400.86
1622.8,4.01,9.99,303.03,400.93
1623,4.01,9.97,263.93,401.2
1623.2,4.02,10.04,283.48,400.32
1623.4,4.02,10,303.03,401.13
1623.6,4.02,9.95,303.03,402.21
1623.8,4.01,10.01,312.81,400.39
1624,4.02,9.99,322.58,401.39
1624.2,4.02,10,312.81,401.13
1624.4,4.01,9.99,312.81,400.93
1624.6,4.02,10,351.91,401.13
1624.8,4.02,9.99,332.36,401.39
1625,4.01,10.09,342.13,398.79
1625.2,4.01,10,342.13,400.66
1625.4,4.01,9.96,312.81,401.47
1625.6,4.02,10.01,322.58,400.86
1625.8,4.02,9.97,293.26,401.66
1626,4.01,10.03,303.03,400.12
1626.2,4.02,10,303.03,401.13
1626.4,4.03,10,322.58,401.59
1626.6,4.02,9.99,312.81,401.39
1626.8,4.03,10,332.36,401.59
1627,4.01,10.01,332.36,400.39
1627.2,4.02,9.97,342.13,401.66
1627.4,4.02,9.99,332.36,401.39
1627.6,4.02,9.88,332.36,403.57
1627.8,4.02,9.97,332.36,401.66
1628,4.02,10.03,332.36,400.59
1628.2,4.01,9.99,332.36,400.93
1628.4,4.01,9.95,361.68,401.74
1628.6,4.02,9.96,332.36,401.94
1628.8,4.01,9.97,342.13,401.2
1629,4.02,10,351.91,401.13
1629.2,4.01,9.96,351.91,401.47
1629.4,4.04,10.01,351.91,401.78
1629.6,4.02,10.03,391.01,400.59
1629.8,4.01,9.95,361.68,401.74
1630,4.02,9.97,381.23,401.66
1630.2,4.02,9.99,361.68,401.39
1630.4,4.02,10.05,351.91,400.05
1630.6,4.02,9.99,351.91,401.39
1630.8,4.02,9.97,322.58,401.66
1631,4.01,9.99,351.91,400.93
1631.2,4.02,9.99,332.36,401.39
1631.4,4.01,9.93,342.13,402.01
1631.6,4.02,9.99,332.36,401.39
1631.8,4.01,9.97,332.36,401.2
1632,4.02,10,351.91,401.13
1632.2,4.02,9.92,351.91,402.75
1632.4,4.02,9.93,361.68,402.48
1632.6,4.01,9.92,332.36,402.28
1632.8,4.02,9.99,361.68,401.39
1633,4.02,10,342.13,401.13
1633.2,4.02,10.05,342.13,400.05
1633.4,4.01,9.99,342.13,400.93
1633.6,4.02,9.99,332.36,401.39
1633.8,4.02,10,361.68,401.13
1634,4.01,9.96,351.91,401.47
1634.2,4.02,9.97,342.13,401.66
1634.4,4.02,9.96,332.36,401.94
1634.6,4.02,9.99,361.68,401.39
1634.8,4.01,10,371.46,400.66
1635,4.02,9.93,361.68,402.48
1635.2,4,9.96,342.13,401
1635.4,4.01,9.92,361.68,402.28
1635.6,4.03,10.05,361.68,400.52
1635.8,4.02,9.97,322.58,401.66
1636,4.02,9.91,381.23,403.02
1636.2,4.02,10.05,342.13,400.05
1636.4,4.02,9.97,351.91,401.66
1636.6,4.02,9.99,371.46,401.39
1636.8,4.02,9.97,342.13,401.66
1637,4.02,9.99,332.36,401.39
1637.2,4.01,9.97,332.36,401.2
1637.4,4,9.95,342.13,401.27
1637.6,4.02,10,342.13,401.13
1637.8,4.02,10.01,312.81,400.86
1638,4.02,10.03,322.58,400.59
1638.2,4,9.97,332.36,400.73
1638.4,4.01,9.97,351.91,401.2
1638.6,4.02,9.96,342.13,401.94
1638.8,4.01,9.88,342.13,403.1
1639,4.02,9.99,332.36,401.39
1639.2,4.02,10,351.91,401.13
1639.4,4.02,10.03,351.91,400.59
1639.6,4,9.97,361.68,400.73
1639.8,4.02,9.93,361.68,402.48
1640,4.02,9.99,332.36,401.39
1640.2,4.02,10.08,342.13,399.52
1640.4,4.02,9.87,371.46,403.84
1640.6,4.01,9.96,342.13,401.47
1640.8,4.02,10,361.68,401.13
1641,4.01,10,351.91,400.66
1641.2,4.01,9.97,332.36,401.2
1641.4,4.02,9.97,322.58,401.66
1641.6,4.01,9.99,351.91,400.93
1641.8,4.02,9.99,312.81,401.39
1642,4.03,10.01,361.68,401.32
1642.2,4.02,10,342.13,401.13
1642.4,4.01,9.92,361.68,402.28
1642.6,4.02,9.99,381.23,401.39
1642.8,4.02,10.07,361.68,399.79
1643,4.02,9.97,351.91,401.66
1643.2,4.01,9.99,351.91,400.93
1643.4,4.02,9.99,351.91,401.39
1643.6,4.01,9.92,361.68,402.28
1643.8,4.01,10.01,342.13,400.39
1644,4.01,9.99,332.36,400.93
1644.2,4.01,9.97,371.46,401.2
1644.4,4.01,10.07,312.81,399.32
1644.6,4.03,10.03,361.68,401.05
1644.8,4.01,9.95,332.36,401.74
1645,4.02,10.08,322.58,399.52
1645.2,4.02,9.97,351.91,401.66
1645.4,4.01,9.99,312.81,400.93
1645.6,4.02,10,312.81,401.13
1645.8,4.02,9.99,351.91,401.39
1646,4.01,10,351.91,400.66
1646.2,4.02,9.99,381.23,401.39
1646.4,4.01,10,361.68,400.66
1646.6,4.02,9.91,342.13,403.02
1646.8,4.02,10,361.68,401.13
1647,4.02,9.97,351.91,401.66
1647.2,4.02,9.99,371.46,401.39
1647.4,4.02,9.91,351.91,403.02
1647.6,4.01,9.96,342.13,401.47
1647.8,4.02,9.99,351.91,401.39
1648,4.02,10.05,351.91,400.05
1648.2,4.01,9.89,391.01,402.83
1648.4,4.02,9.99,400.78,401.39
1648.6,4.01,9.89,381.23,402.83
1648.8,4.01,9.95,381.23,401.74
1649,4.02,9.99,381.23,401.39
1649.2,4.02,10,342.13,401.13
1649.4,4.02,9.96,351.91,401.94
1649.6,4,9.97,351.91,400.73
1649.8,4.01,10,371.46,400.66
1650,4.02,10,312.81,401.13
1650.2,4.03,9.99,342.13,401.86
1650.4,4.02,9.93,361.68,402.48
1650.6,4.02,9.99,391.01,401.39
1650.8,4.02,10,381.23,401.13
1651,4.02,9.97,342.13,401.66
1651.2,4.02,10,361.68,401.13
1651.4,4.03,10.04,332.36,400.78
1651.6,4.02,9.99,342.13,401.39
1651.8,4.02,9.99,342.13,401.39
1652,4.02,10.05,342.13,400.05
1652.2,4.02,9.97,342.13,401.66
1652.4,4.02,9.97,332.36,401.66
1652.6,4.02,10.01,361.68,400.86
1652.8,4.02,10,332.36,401.13
1653,4.02,9.97,322.58,401.66
1653.2,4.01,9.93,342.13,402.01
1653.4,4.02,10.01,361.68,400.86
1653.6,4.01,10,351.91,400.66
1653.8,4.02,9.95,351.91,402.21
1654,4.01,9.95,312.81,401.74
1654.2,4.02,9.99,332.36,401.39
1654.4,4.02,9.91,371.46,403.02
1654.6,4.03,10.05,361.68,400.52
1654.8,4.02,10.05,351.91,400.05
1655,4.02,10,361.68,401.13
1655.2,4.02,10.05,332.36,400.05
1655.4,4.02,10.01,332.36,400.86
1655.6,4.02,10.08,342.13,399.52
1655.8,4.02,10.08,342.13,399.52
1656,4.02,9.97,322.58,401.66
1656.2,4.02,9.97,361.68,401.66
1656.4,4.02,10.09,332.36,399.25
1656.6,4.02,10.03,342.13,400.59
1656.8,4.02,9.95,332.36,402.21
1657,4.02,9.97,312.81,401.66
1657.2,4.01,9.99,332.36,400.93
1657.4,4.03,10.03,332.36,401.05
1657.6,4.02,9.97,332.36,401.66
1657.8,4.02,9.85,332.36,404.12
1658,4,9.96,332.36,401
1658.2,4.02,10,351.91,401.13
1658.4,4.02,9.99,322.58,401.39
1658.6,4.02,9.96,332.36,401.94
1658.8,4.02,10,312.81,401.13
1659,4.02,10.03,342.13,400.59
1659.2,4.03,10.01,322.58,401.32
1659.4,4.02,9.89,351.91,403.3
1659.6,4.02,10.01,361.68,400.86
1659.8,4.02,9.96,361.68,401.94
1660,4.02,9.97,332.36,401.66
1660.2,4.02,9.99,332.36,401.39
1660.4,4.02,9.97,322.58,401.66
1660.6,4.02,9.99,342.13,401.39
1660.8,4.02,10,361.68,401.13
1661,4.02,9.91,322.58,403.02
1661.2,4.02,9.96,351.91,401.94
1661.4,4.01,10,322.58,400.66
1661.6,4.01,9.97,312.81,401.2
1661.8,4.02,10.01,332.36,400.86
1662,4.02,9.91,332.36,403.02
1662.2,4.01,10,342.13,400.66
1662.4,4.01,9.97,322.58,401.2
1662.6,4.02,9.99,351.91,401.39
1662.8,4.02,9.99,322.58,401.39
1663,4.01,9.96,322.58,401.47
1663.2,4.02,9.96,342.13,401.94
1663.4,4.01,10.01,332.36,400.39
1663.6,4.02,9.95,312.81,402.21
1663.8,4.01,9.89,351.91,402.83
1664,4.02,9.97,312.81,401.66
1664.2,4.02,9.99,371.46,401.39
1664.4,4.01,10.05,332.36,399.59
1664.6,4.01,9.96,322.58,401.47
1664.8,4.02,9.99,312.81,401.39
1665,4.01,10.04,312.81,399.86
1665.2,4.02,10,342.13,401.13
1665.4,4.02,9.99,351.91,401.39
1665.6,4.01,10.01,322.58,400.39
1665.8,4.02,9.96,332.36,401.94
1666,4.02,9.96,332.36,401.94
1666.2,4.02,10,322.58,401.13
1666.4,4.03,9.99,342.13,401.86
1666.6,4.02,10.08,342.13,399.52
1666.8,4.01,9.96,361.68,401.47
1667,4.02,10.03,381.23,400.59
1667.2,4.02,10.03,332.36,400.59
1667.4,4.02,10.04,332.36,400.32
1667.6,4.02,9.97,351.91,401.66
1667.8,4.02,10.01,342.13,400.86
1668,4.01,9.97,342.13,401.2
1668.2,4.02,9.99,332.36,401.39
1668.4,4.01,9.97,312.81,401.2
1668.6,4.02,9.99,361.68,401.39
1668.8,4.03,10,371.46,401.59
1669,4.02,10,361.68,401.13
1669.2,4.01,9.91,351.91,402.56
1669.4,4.02,10,361.68,401.13
1669.6,4.02,10,342.13,401.13
1669.8,4.01,9.93,351.91,402.01
1670,4.01,9.97,351.91,401.2
1670.2,4.02,10.03,381.23,400.59
1670.4,4.02,9.99,342.13,401.39
1670.6,4.01,9.92,351.91,402.28
1670.8,4.02,9.97,342.13,401.66
1671,4.02,9.97,361.68,401.66
1671.2,4.02,9.97,361.68,401.66
1671.4,4.03,10,361.68,401.59
1671.6,4.02,9.96,351.91,401.94
1671.8,4.03,9.99,381.23,401.86
1672,4.01,9.95,322.58,401.74
1672.2,4.02,10.01,361.68,400.86
1672.4,4.02,9.99,361.68,401.39
1672.6,4.02,9.91,371.46,403.02
1672.8,4.02,10.04,371.46,400.32
1673,4.01,9.97,351.91,401.2
1673.2,4.02,9.97,391.01,401.66
1673.4,4.03,10.08,381.23,399.98
1673.6,4.02,9.97,391.01,401.66
1673.8,4.03,10.05,391.01,400.52
1674,4.02,10.05,400.78,400.05
1674.2,4.01,10.07,381.23,399.32
1674.4,4.02,9.97,381.23,401.66
1674.6,4.02,9.99,400.78,401.39
1674.8,4.02,10.01,410.56,400.86
1675,4.01,10.03,400.78,400.12
1675.2,4.02,9.99,400.78,401.39
1675.4,4.02,9.89,439.88,403.3
1675.6,4.02,9.99,459.43,401.39
1675.8,4.02,10.12,459.43,398.72
1676,4.02,10,478.98,401.13
1676.2,4.02,9.93,478.98,402.48
1676.4,4.01,9.99,478.98,400.93
1676.6,4.02,10.07,488.76,399.79
1676.8,4.03,10.01,478.98,401.32
1677,4.01,9.97,469.21,401.2
1677.2,4.02,9.96,459.43,401.94
1677.4,4.02,9.99,488.76,401.39
1677.6,4.02,9.95,498.53,402.21
1677.8,4.03,10,498.53,401.59
1678,4.01,9.95,459.43,401.74
1678.2,4.02,9.97,469.21,401.66
1678.4,4.02,9.99,478.98,401.39
1678.6,4.02,9.99,498.53,401.39
1678.8,4.02,9.99,488.76,401.39
1679,4.01,9.85,478.98,403.65
1679.2,4.01,9.97,439.88,401.2
1679.4,4.01,10,439.88,400.66
1679.6,4.02,9.99,430.11,401.39
1679.8,4.02,9.97,469.21,401.66
1680,4.01,9.99,449.66,400.93
1680.2,4.02,9.96,459.43,401.94
1680.4,4.03,10,478.98,401.59
1680.6,4.02,9.99,449.66,401.39
1680.8,4.02,10.01,478.98,400.86
1681,4.02,9.97,469.21,401.66
1681.2,4.02,10,449.66,401.13
1681.4,4.02,10.01,459.43,400.86
1681.6,4.01,9.97,430.11,401.2
1681.8,4.01,10,430.11,400.66
1682,4.02,10.01,439.88,400.86
1682.2,4.01,9.95,420.33,401.74
1682.4,4.02,10.04,430.11,400.32
1682.6,4.02,10.03,400.78,400.59
1682.8,4.02,9.97,410.56,401.66
1683,4,9.99,420.33,400.46
1683.2,4.02,10,439.88,401.13
1683.4,4.01,9.97,400.78,401.2
1683.6,4.03,10.05,400.78,400.52
1683.8,4.02,9.99,371.46,401.39
1684,4.02,10,430.11,401.13
1684.2,4.01,9.89,361.68,402.83
1684.4,4.02,9.99,381.23,401.39
1684.6,4.02,9.99,400.78,401.39
1684.8,4.01,10,410.56,400.66
1685,4.01,10.01,391.01,400.39
1685.2,4.01,9.97,371.46,401.2
1685.4,4.02,9.92,391.01,402.75
1685.6,4.02,9.99,400.78,401.39
1685.8,4.03,10.01,420.33,401.32
1686,4.02,9.96,391.01,401.94
1686.2,4.01,9.96,391.01,401.47
1686.4,4.01,9.96,410.56,401.47
1686.6,4.02,9.96,410.56,401.94
1686.8,4.03,10.04,400.78,400.78
1687,4.03,10.01,420.33,401.32
1687.2,4.02,10.01,420.33,400.86
1687.4,4.02,9.99,400.78,401.39
1687.6,4.01,10,381.23,400.66
1687.8,4,9.96,391.01,401
1688,4.01,9.95,410.56,401.74
1688.2,4.02,9.99,391.01,401.39
1688.4,4.02,9.88,391.01,403.57
1688.6,4.03,10.01,400.78,401.32
1688.8,4.02,9.99,410.56,401.39
1689,4.01,10,381.23,400.66
1689.2,4.01,9.93,400.78,402.01
1689.4,4.02,10.07,381.23,399.79
1689.6,4.01,9.95,361.68,401.74
1689.8,4.02,10,410.56,401.13
1690,4.02,10,400.78,401.13
1690.2,4.02,9.99,400.78,401.39
1690.4,4.02,9.96,410.56,401.94
1690.6,4.01,9.95,391.01,401.74
1690.8,4.01,9.99,322.58,400.93
1691,4.01,9.97,342.13,401.2
1691.2,4,9.95,381.23,401.27
1691.4,4.02,10,381.23,401.13
1691.6,4.01,9.92,361.68,402.28
1691.8,4,9.97,342.13,400.73
1692,4.02,10,371.46,401.13
1692.2,4.02,10.05,351.91,400.05
1692.4,4.03,10,322.58,401.59
1692.6,4.03,10.05,322.58,400.52
1692.8,4.01,9.97,303.03,401.2
1693,4.01,9.96,303.03,401.47
1693.2,4.03,10,332.36,401.59
1693.4,4.02,9.97,322.58,401.66
1693.6,4.01,9.96,332.36,401.47
